.	28	833	135155	637698	1162530	1676554	2216346	2776675	3398737	4097607	4808166	5640882	6565714	7604072	8832512	10120898	11591590	13292311	15124255	17348819	19665195	22412985	25444743	28879034	32715406	36775480	41514574	47112300	53096238	60538095	69396209	80515796	94204002	116852635	167910156	342464763	368554703	
.	29	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	29	10184	159797	684443	1231705	1758372	2307057	2869959	3498400	4200566	4912770	5746903	6670744	7707350	8930805	10210190	11671675	13360712	15182115	17391840	19696875	22422274	25438278	28850930	32661819	36700327	41414287	46985226	52941611	60365212	69201693	80283592	93956217	116574387	167597366	342148886	368554703	
.	30	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	30	800	140125	660450	1203564	1733357	2287137	2859012	3493658	4205650	4927800	5771232	6708278	7759660	8999833	10297451	11782075	13492614	15335890	17570968	19900583	22657948	25702834	29149139	32991236	37062272	41813239	47428691	53421886	60882019	69772238	80899775	94639634	117335084	168332406	342161249	368554703	
.	31	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	31	1182	143677	676717	1233610	1773451	2336535	2918657	3561642	4281616	5012835	5861538	6807094	7865088	9111286	10412890	11903611	13619452	15472781	17715592	20055266	22817286	25872017	29327380	33179493	37261329	42030020	47658149	53669947	61157885	70076438	81224953	94983547	117673732	168625595	342034121	368554703	
.	32	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	32	5493	148635	684477	1242081	1783454	2346947	2929552	3571826	4292942	5024865	5876900	6823600	7884976	9134186	10439310	11933602	13652165	15504914	17746054	20089625	22853920	25907110	29360262	33210452	37294544	42061793	47694299	53705394	61198712	70120635	81286612	95084535	117835069	168824035	342007598	368554703	
.	33	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	33	16976	214414	796934	1398362	1964423	2550314	3144850	3805425	4542964	5285490	6151732	7113375	8187759	9451676	10768333	12276521	14008032	15872763	18128102	20484841	23263731	26330271	29797960	33661704	37762344	42546675	48198039	54224105	61733034	70687318	81860659	95688683	118452934	169343914	341869920	368554703	
.	34	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	34	1538	149093	706845	1287043	1847061	2429372	3026694	3685507	4422458	5166612	6035829	6997098	8073640	9340768	10660743	12172469	13903527	15771069	18025958	20386724	23172589	26251629	29727406	33598563	37714508	42516676	48183965	54228341	61766617	70750902	81947086	95806197	118599234	169478510	341543769	368554703	
.	35	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
