.	52	1138	1365	1690	23114	117516	176720	262257	330020	415186	505322	597273	730139	837761	986807	1155998	1342574	1562076	1779868	2092875	2407290	2825237	3276499	3808334	4402615	5149988	6123487	7132912	8405876	13660647	15718430	18013045	21071812	25318643	32386337	42724971	61162627	164903014	640219213	641926197	
.	53	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	53	1047	1258	1539	24120	125678	190046	281674	355464	446364	542083	639414	777763	891273	1047216	1221900	1415512	1641365	1867843	2189043	2513477	2942339	3401796	3944939	4549381	5311972	6302578	7328168	8618071	14091987	16177629	18495572	21586050	25861139	32977596	43373024	61860950	165482250	640155436	641922276	
.	54	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	54	1113	1399	1778	25620	130812	197634	292785	369030	461919	560692	660953	803705	919006	1077597	1257246	1455147	1686001	1915611	2242153	2571170	3005772	3472481	4021353	4636124	5408626	6411743	7454948	8760230	13981175	16084289	18433028	21560023	25890019	33091838	43606345	62309793	166497281	640262987	641918477	
.	55	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	55	1126	1392	1752	25659	130893	197413	292861	369122	462010	561059	662020	804670	920311	1078781	1258537	1457053	1687986	1919225	2246312	2576034	3012980	3480795	4034060	4648711	5423121	6427158	7468711	8775515	14142038	16257760	18599714	21724432	26037853	33211683	43701865	62420340	167179605	640160190	641914539	
.	56	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	56	1200	1443	1805	28117	146461	221009	326010	410423	512864	621217	730537	884683	1010434	1182017	1374012	1585216	1829504	2076047	2422307	2769159	3227816	3715789	4290801	4931311	5735514	6775284	7849856	9201780	14422254	16590680	18995113	22193636	26602144	33904375	44584591	63643731	169439104	640287128	641910509	
.	57	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	57	1141	1406	1730	28060	146434	220292	326823	411387	515455	624355	735208	892528	1019623	1193488	1388205	1602591	1850792	2100233	2451096	2803145	3268505	3763536	4348131	4996747	5811138	6865027	7950679	9316217	14725807	16922623	19343582	22564355	26988619	34321869	45051551	64222594	170959302	640197934	641906385	
.	58	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	58	1115	1429	1813	29526	150802	226572	334341	420315	525074	636076	747059	906932	1034042	1208267	1406142	1621161	1874078	2122382	2476913	2831497	3297480	3798105	4382368	5033722	5850036	6905731	7995742	9360080	14540335	16734948	19159547	22383739	26814781	34161021	44881347	63998657	170375406	640277891	641902459	
.	59	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	59	1196	1526	1921	27995	141308	212030	313638	394682	494604	600284	707236	860781	982954	1151910	1341934	1551050	1795150	2038848	2383105	2728430	3185452	3672764	4246387	4884242	5686790	6720691	7787716	9134687	14588098	16748486	19132767	22301906	26655219	33872548	44475125	63612140	172541072	640217014	641898439	
.	60	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	60	1291	1597	1984	33990	178586	269519	397584	499667	623020	750642	880274	1059509	1206133	1404166	1624382	1866931	2143095	2424016	2810929	3199276	3708355	4241939	4872740	5569703	6439236	7555348	8692158	10136659	15565766	17858512	20365569	23692256	28226506	35685036	46655196	66431594	177557036	640246487	641894396	
