.	0	2	14	21	27	32	
.	54	2	14	21	27	32	36	
.	54	469	201588	250925	282302	524113	3454888	
.	55	2	14	21	27	32	36	
.	55	324	206553	256426	290152	543362	3454888	
.	56	2	14	21	27	32	36	
.	56	563	210888	260220	299953	568975	3454888	
.	57	2	14	21	27	32	36	
.	57	231	214599	264725	307399	585498	3454888	
.	58	2	14	21	27	32	36	
.	58	287	219216	269180	318479	605891	3454888	
.	59	2	14	21	27	32	36	
.	59	77	222466	273287	325491	620999	3454888	
.	60	2	14	21	27	32	36	
.	60	131	224854	275749	331689	630618	3454888	
.	61	2	14	21	27	32	36	
.	61	83	230413	282730	341916	646854	3454888	
.	62	2	14	21	27	32	36	
.	62	89	233991	286988	349655	658517	3454888	
.	63	2	14	21	27	32	36	
.	63	79	238638	291820	355018	668800	3454888	
.	64	2	14	21	27	32	36	
.	64	114	242935	296537	363342	680620	3454888	
.	65	2	14	21	27	32	36	
.	65	40	249341	300227	368529	690850	3454888	
.	66	2	14	21	27	32	36	
.	66	80	254074	303877	373860	699818	3454888	
.	67	2	14	21	27	32	36	
.	67	51	261058	309393	380857	710969	3454888	
.	68	2	14	21	27	32	36	
.	68	134	266317	313882	385871	721867	3454888	
.	69	2	14	21	27	32	36	
.	69	19	271987	318369	391438	729103	3454888	
.	70	2	14	21	27	32	36	
.	70	149	276853	321462	395048	735829	3454888	
.	71	2	14	21	27	32	36	
.	71	186	282632	325596	400593	745911	3454888	
.	72	2	14	21	27	32	36	
.	72	142	288368	329193	405695	752549	3454888	
.	73	2	14	21	27	32	36	
.	73	113	293764	333624	412624	767232	3454888	
.	74	2	14	21	27	32	36	
.	74	133	300675	339176	419003	777718	3454888	
.	75	2	14	21	27	32	36	
.	75	227	306289	344093	425515	788204	3454888	
.	76	2	14	21	27	32	36	
.	76	167	313957	351827	435479	805921	3454888	
.	77	2	14	21	27	32	36	
.	77	122	317402	355297	440248	816121	3454888	
.	78	2	14	21	27	32	36	
.	78	94	323772	361296	448507	826782	3454888	
.	79	2	14	21	27	32	36	
.	79	92	328467	365094	453026	837404	3454888	
.	80	2	14	21	27	32	36	
.	80	113	335168	371281	462481	854705	3454888	
.	81	2	14	21	27	32	36	
.	81	192	339848	375906	469661	866597	3454888	
.	82	2	14	21	27	32	36	
.	82	143	343303	379170	474586	875462	3454888	
.	83	2	14	21	27	32	36	
.	83	442	347915	384568	482096	889268	3454888	
.	84	2	14	21	27	32	36	
.	84	345	351597	388869	487995	897119	3454888	
.	85	2	14	21	27	32	36	
.	85	532	357309	394608	497621	913630	3454888	
.	86	2	14	21	27	32	36	
.	86	470	358319	396072	502129	920209	3454888	
.	87	2	14	21	27	32	36	
