.	29	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	29	875	36578	354390	765029	1192238	1664531	2197977	2837606	3603610	4457715	5540258	6819441	8374892	10382022	12507774	15007805	18185311	21980948	26632677	31689756	37851862	44965384	53052169	62247455	72358624	83785884	97881929	113112591	131700803	153791886	182235668	215547530	270868816	405267242	892140624	974087485	
.	30	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	30	754	37548	371038	799712	1244953	1735863	2286870	2946951	3734446	4611523	5718569	7025460	8606186	10642731	12797609	15329001	18530963	22351536	27034921	32124641	38311379	45446455	53544468	62763448	72908424	84370134	98484380	113745088	132374310	154516941	182997105	216399952	271773876	406051842	891682939	974087485	
.	31	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	31	761	35477	366082	792219	1238482	1730212	2285404	2947236	3735813	4615702	5724042	7037825	8623069	10663362	12825820	15366260	18575487	22396164	27082028	32170283	38355421	45494098	53596163	62818666	72961671	84432290	98554460	113823708	132460833	154631341	183113450	216557687	272002703	406240619	891297903	974087485	
.	32	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	32	911	38757	384671	833486	1298720	1809348	2381702	3061871	3870867	4768015	5896053	7230046	8836613	10901106	13083777	15645914	18869332	22704928	27397468	32500856	38696126	45846620	53951437	63170274	73316264	84799550	98921751	114205857	132867911	155083988	183579497	217107549	272627457	406765714	890571642	974087485	
.	33	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	33	845	38921	400602	867426	1348369	1875397	2466000	3166547	3999796	4921850	6073764	7433515	9071300	11167896	13381206	15980691	19239003	23112295	27846176	32990609	39213635	46396720	54534008	63789570	73970614	85490814	99655793	114968447	133667956	155947485	184491082	218111284	273737661	407798037	890254837	974087485	
.	34	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	34	759	32867	341713	741349	1159091	1620433	2141627	2766797	3513357	4348493	5407839	6658851	8182553	10144492	12232349	14683884	17793139	21514434	26076356	31054340	37101891	44116286	52075770	61144913	71148177	82471446	96435407	111562170	130043198	152060149	180359666	213664271	268931200	402785223	889514123	974087485	
.	35	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	35	718	31679	347823	760322	1189453	1663333	2196877	2835114	3596271	4448758	5522740	6794191	8337517	10322790	12434167	14908385	18043052	21789880	26380384	31391795	37465078	44512636	52504135	61601670	71642259	83003234	96996043	112144100	130651008	152707573	181006510	214357550	269660903	403466102	889453570	974087485	
.	36	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	36	925	34006	356816	776172	1213044	1694661	2236747	2885541	3659722	4522393	5607004	6894041	8452717	10455434	12582654	15078787	18225288	21989373	26595051	31625206	37706085	44767221	52771640	61872072	71927109	83298071	97301417	112467760	131001201	153098408	181395495	214787759	270118161	403824652	889081767	974087485	
.	37	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	37	746	31947	359569	785965	1229980	1718163	2267093	2921473	3700715	4569126	5659666	6951436	8515659	10521702	12652875	15151623	18298016	22059972	26655214	31680941	37753557	44807346	52789403	61882718	71920576	83287422	97276202	112432979	130947615	153047053	181333547	214754651	270115098	403743367	888644264	974087485	
.	38	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	38	899	37590	380064	821546	1278544	1781678	2342988	3009745	3804810	4686515	5791246	7101290	8679421	10696802	12844950	15360704	18519604	22293157	26899808	31935138	38015522	45080842	53073405	62170389	72223595	83607757	97607326	112772232	131312888	153455025	181759872	215246595	270650395	404168510	888199395	974087485	
.	39	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	39	811	35019	391636	853133	1330964	1853740	2439394	3131406	3953972	4867441	6004236	7353378	8971901	11038363	13228710	15799318	19005902	22828293	27491350	32587292	38722955	45854929	53910243	63062014	73185491	84644644	98715033	113955116	132575738	154822132	183196005	216834492	272375823	405766852	887813716	974087485	
.	40	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	40	951	37040	392232	852030	1327685	1848813	2430883	3118068	3938836	4848668	5979989	7321109	8933759	10994196	13175198	15733525	18931064	22742115	27387128	32468723	38581874	45694149	53721104	62855091	72946415	84382236	98426123	113644425	132241807	154475490	182826836	216457619	272028168	405492475	887558081	974087485	
